date,year,month_lbl,month_num,season,mean_pm25
2024-06-30,2024,Jun,6,Winter,2.0
2024-06-30,2024,Jun,6,Winter,1.75
2024-06-30,2024,Jun,6,Winter,1.9456521739130428
2024-06-30,2024,Jun,6,Winter,1.0416666666666663
2024-07-01,2024,Jul,7,Winter,1.0208333333333333
2024-07-01,2024,Jul,7,Winter,6.552083333333335
2024-07-01,2024,Jul,7,Winter,5.021052631578947
2024-07-01,2024,Jul,7,Winter,15.125
2024-07-01,2024,Jul,7,Winter,1.6842105263157905
2024-07-01,2024,Jul,7,Winter,1.5333333333333332
2024-07-01,2024,Jul,7,Winter,5.387096774193546
2024-07-02,2024,Jul,7,Winter,8.08333333333333
2024-07-02,2024,Jul,7,Winter,13.614583333333332
2024-07-02,2024,Jul,7,Winter,11.68421052631579
2024-07-02,2024,Jul,7,Winter,11.636363636363638
2024-07-02,2024,Jul,7,Winter,13.59999999999999
2024-07-02,2024,Jul,7,Winter,4.0625
2024-07-02,2024,Jul,7,Winter,3.057471264367816
2024-07-02,2024,Jul,7,Winter,13.4421052631579
2024-07-03,2024,Jul,7,Winter,20.520833333333336
2024-07-03,2024,Jul,7,Winter,34.65263157894737
2024-07-03,2024,Jul,7,Winter,32.30208333333333
2024-07-03,2024,Jul,7,Winter,34.170212765957444
2024-07-03,2024,Jul,7,Winter,1.0
2024-07-03,2024,Jul,7,Winter,19.5625
2024-07-03,2024,Jul,7,Winter,16.887640449438198
2024-07-03,2024,Jul,7,Winter,22.32631578947369
2024-07-04,2024,Jul,7,Winter,35.916666666666664
2024-07-04,2024,Jul,7,Winter,38.78947368421053
2024-07-04,2024,Jul,7,Winter,36.03125
2024-07-04,2024,Jul,7,Winter,35.833333333333336
2024-07-04,2024,Jul,7,Winter,2.208333333333335
2024-07-04,2024,Jul,7,Winter,36.03125
2024-07-04,2024,Jul,7,Winter,24.333333333333336
2024-07-04,2024,Jul,7,Winter,25.78125
2024-07-05,2024,Jul,7,Winter,32.552083333333314
2024-07-05,2024,Jul,7,Winter,31.708333333333336
2024-07-05,2024,Jul,7,Winter,28.65625
2024-07-05,2024,Jul,7,Winter,50.41666666666667
2024-07-05,2024,Jul,7,Winter,42.0
2024-07-05,2024,Jul,7,Winter,36.588235294117645
2024-07-05,2024,Jul,7,Winter,28.382978723404257
2024-07-06,2024,Jul,7,Winter,18.4375
2024-07-06,2024,Jul,7,Winter,26.510416666666668
2024-07-06,2024,Jul,7,Winter,25.610526315789485
2024-07-06,2024,Jul,7,Winter,39.05263157894737
2024-07-06,2024,Jul,7,Winter,20.842105263157897
2024-07-06,2024,Jul,7,Winter,23.83870967741937
2024-07-06,2024,Jul,7,Winter,24.0625
2024-07-07,2024,Jul,7,Winter,17.447916666666664
2024-07-07,2024,Jul,7,Winter,22.76041666666667
2024-07-07,2024,Jul,7,Winter,24.083333333333336
2024-07-07,2024,Jul,7,Winter,44.0
2024-07-07,2024,Jul,7,Winter,29.072916666666668
2024-07-07,2024,Jul,7,Winter,32.66666666666667
2024-07-07,2024,Jul,7,Winter,37.521276595744695
2024-07-08,2024,Jul,7,Winter,7.094736842105272
2024-07-08,2024,Jul,7,Winter,6.21875
2024-07-08,2024,Jul,7,Winter,6.463157894736844
2024-07-08,2024,Jul,7,Winter,40.4375
2024-07-08,2024,Jul,7,Winter,13.14583333333334
